name,position,team,opponent_team,was_home,GW,value,minutes,total_points,form_points,form_minutes,form_ict,last_gw_points,season_form_points,opp_goals_conceded_form,opp_goals_scored_form,fixture_difficulty
Craig Dawson,DEF,West Ham,6,False,6,48,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,4
Craig Dawson,DEF,West Ham,8,False,8,48,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,2
Craig Dawson,DEF,West Ham,20,True,9,48,90,6,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2
Craig Dawson,DEF,West Ham,9,True,10,48,90,5,1.5,22.5,0.15,6.0,0.75,2.25,1.75,2
Craig Dawson,DEF,West Ham,17,False,11,48,0,0,2.75,45.0,0.55,5.0,1.2222222222222223,2.0,0.25,2
Craig Dawson,DEF,West Ham,12,False,12,48,0,0,2.75,45.0,0.55,0.0,1.1,1.5,1.5,4
Craig Dawson,DEF,West Ham,3,True,13,48,0,0,2.75,45.0,0.55,0.0,1.0,1.0,1.0,2
Craig Dawson,DEF,West Ham,14,False,14,48,90,2,1.25,22.5,0.4,0.0,0.9166666666666666,0.5,1.25,4
Craig Dawson,DEF,West Ham,7,True,15,48,90,0,0.5,22.5,0.975,2.0,1.0,1.0,0.75,2
Craig Dawson,DEF,West Ham,10,True,16,48,90,0,0.5,45.0,1.725,0.0,0.9285714285714286,0.25,2.0,3
Craig Dawson,DEF,West Ham,1,False,17,48,90,1,0.5,67.5,1.825,0.0,0.8666666666666667,0.25,2.25,4
Craig Dawson,DEF,West Ham,4,True,18,48,90,1,0.75,90.0,2.7,1.0,0.875,1.5,1.75,3
Craig Dawson,DEF,West Ham,11,False,19,48,90,1,0.5,90.0,2.875,1.0,0.8823529411764706,2.5,2.0,2
Craig Dawson,DEF,West Ham,20,False,20,48,0,0,0.75,90.0,2.3499999999999996,1.0,0.8888888888888888,1.25,0.75,2
Craig Dawson,DEF,West Ham,8,True,21,48,0,0,0.75,67.5,2.2499999999999996,0.0,0.8421052631578947,2.25,1.0,2
Craig Dawson,DEF,Wolves,12,True,22,48,90,12,0.5,45.0,1.375,0.0,0.8,1.75,0.75,4
Craig Dawson,DEF,Wolves,17,False,23,48,90,3,3.25,45.0,2.35,12.0,1.3333333333333333,1.5,0.5,2
Craig Dawson,DEF,Wolves,3,True,24,48,90,2,3.75,45.0,2.9,3.0,1.4090909090909092,1.25,0.5,2
Craig Dawson,DEF,Wolves,9,False,25,48,90,2,4.25,67.5,4.1,2.0,1.434782608695652,0.25,0.75,2
Craig Dawson,DEF,Wolves,12,False,25,48,90,1,4.75,90.0,4.575,2.0,1.4583333333333333,0.75,1.0,4
Craig Dawson,DEF,Wolves,18,True,26,48,90,8,2.0,90.0,2.95,1.0,1.44,1.0,1.5,3
Craig Dawson,DEF,Wolves,15,False,27,48,90,1,3.25,90.0,2.85,8.0,1.6923076923076923,1.5,0.5,4
Craig Dawson,DEF,Wolves,11,True,28,48,45,0,3.0,90.0,2.375,1.0,1.6666666666666667,1.0,0.75,2
Craig Dawson,DEF,Wolves,16,False,29,48,64,2,2.5,78.75,2.375,0.0,1.6071428571428572,2.75,1.0,2
Craig Dawson,DEF,Wolves,6,True,30,48,90,6,2.75,72.25,2.15,2.0,1.6206896551724137,1.25,1.5,3
Craig Dawson,DEF,Wolves,4,True,31,48,90,8,2.25,72.25,2.125,6.0,1.7666666666666666,1.75,1.25,3
Craig Dawson,DEF,Wolves,10,False,32,48,90,1,4.0,72.25,2.0,8.0,1.967741935483871,1.75,0.75,3
Craig Dawson,DEF,Wolves,7,True,33,48,90,6,4.25,83.5,2.0,1.0,1.9375,0.5,2.25,2
Craig Dawson,DEF,Wolves,5,False,34,48,45,-1,5.25,90.0,2.35,6.0,2.0606060606060606,2.25,1.75,3
Craig Dawson,DEF,Wolves,2,True,35,48,90,7,3.5,78.75,1.85,-1.0,1.9705882352941178,0.5,1.25,2
Craig Dawson,DEF,Wolves,14,False,36,48,90,0,3.25,78.75,1.775,7.0,2.1142857142857143,0.75,1.25,4
Craig Dawson,DEF,Wolves,8,True,37,48,90,1,3.0,78.75,1.75,0.0,2.0555555555555554,2.5,2.0,2
Craig Dawson,DEF,Wolves,1,False,38,48,0,0,1.75,78.75,1.8,1.0,2.027027027027027,1.25,1.25,4
Cristian Romero,DEF,Spurs,17,True,1,50,90,2,,,,,,,,2
Cristian Romero,DEF,Spurs,6,False,2,50,90,1,2.0,90.0,2.4,2.0,2.0,0.0,1.0,4
Cristian Romero,DEF,Spurs,20,True,3,50,0,0,1.5,90.0,2.95,1.0,1.5,1.0,0.5,2
Cristian Romero,DEF,Spurs,16,False,4,49,0,0,1.0,60.0,1.9666666666666668,0.0,1.0,1.0,0.6666666666666666,2
Cristian Romero,DEF,Spurs,19,False,5,49,0,0,0.75,45.0,1.475,0.0,0.75,1.25,0.25,3
Cristian Romero,DEF,Spurs,9,True,6,49,90,1,0.25,22.5,0.875,0.0,0.6,1.25,1.5,2
Cristian Romero,DEF,Spurs,10,True,8,49,31,1,0.25,22.5,1.55,1.0,0.6666666666666666,2.5,1.0,3
Cristian Romero,DEF,Spurs,1,False,9,49,90,1,0.5,30.25,1.7,1.0,0.7142857142857143,1.25,2.0,4
Cristian Romero,DEF,Spurs,5,False,10,49,90,8,0.75,52.75,2.125,1.0,0.75,1.75,2.5,3
Cristian Romero,DEF,Spurs,8,True,11,49,86,6,2.75,75.25,2.875,8.0,1.5555555555555556,0.75,1.0,2
Cristian Romero,DEF,Spurs,14,False,12,49,90,1,4.0,74.25,2.125,6.0,2.0,2.0,2.0,4
Cristian Romero,DEF,Spurs,15,True,13,49,0,0,4.0,89.0,2.8,1.0,1.9090909090909092,0.5,2.5,3
Cristian Romero,DEF,Spurs,3,False,14,49,0,0,3.75,66.5,2.375,0.0,1.75,1.5,1.0,2
Cristian Romero,DEF,Spurs,12,True,15,49,0,0,1.75,44.0,1.625,0.0,1.6153846153846154,0.75,0.75,4
Cristian Romero,DEF,Spurs,11,True,16,49,0,0,0.25,22.5,0.825,0.0,1.5,2.25,2.0,2
Cristian Romero,DEF,Spurs,4,False,17,49,0,0,0.0,0.0,0.0,0.0,1.4,2.0,1.25,3
Cristian Romero,DEF,Spurs,2,True,18,49,90,0,0.0,0.0,0.0,0.0,1.3125,2.25,1.5,2
Cristian Romero,DEF,Spurs,7,False,19,49,90,6,0.0,22.5,0.3,0.0,1.2352941176470589,1.25,1.0,2
Cristian Romero,DEF,Spurs,1,True,20,49,90,0,1.5,45.0,0.75,6.0,1.5,0.75,2.25,4
Cristian Romero,DEF,Spurs,13,False,20,49,90,-1,1.5,67.5,1.175,0.0,1.4210526315789473,1.0,1.5,5
Cristian Romero,DEF,Spurs,9,False,21,49,90,5,1.25,90.0,1.6,-1.0,1.3,0.5,1.5,2
Cristian Romero,DEF,Spurs,13,True,22,49,86,3,2.5,90.0,1.7,5.0,1.4761904761904763,0.75,1.5,5
Cristian Romero,DEF,Spurs,10,False,23,49,0,0,1.75,89.0,1.7,3.0,1.5454545454545454,1.75,1.5,3
Cristian Romero,DEF,Spurs,19,True,24,49,90,6,1.75,66.5,1.275,0.0,1.4782608695652173,0.75,1.0,2
Cristian Romero,DEF,Spurs,6,True,25,49,90,6,3.5,66.5,1.625,6.0,1.6666666666666667,0.5,0.25,3
Cristian Romero,DEF,Spurs,20,False,26,49,90,2,3.75,66.5,1.8750000000000002,6.0,1.84,0.75,1.5,2
Cristian Romero,DEF,Spurs,16,True,27,49,90,2,3.5,67.5,1.975,2.0,1.8461538461538463,2.25,0.75,2
Cristian Romero,DEF,Spurs,17,False,28,49,90,1,4.0,90.0,2.975,2.0,1.8518518518518519,0.25,0.5,2
Cristian Romero,DEF,Spurs,8,False,29,49,90,4,2.75,90.0,2.85,1.0,1.8214285714285714,1.5,1.25,2
Cristian Romero,DEF,Spurs,5,True,30,49,90,1,2.25,90.0,2.95,4.0,1.896551724137931,1.5,2.25,3
Cristian Romero,DEF,Spurs,3,True,31,49,90,1,2.0,90.0,2.925,1.0,1.8666666666666667,1.0,1.0,2
Cristian Romero,DEF,Spurs,15,False,32,49,90,-2,1.75,90.0,2.575,1.0,1.8387096774193548,1.25,1.5,4
Cristian Romero,DEF,Spurs,14,True,33,49,90,1,1.0,90.0,2.85,-2.0,1.71875,0.5,1.0,3
Cristian Romero,DEF,Spurs,12,False,34,49,90,3,0.25,90.0,2.1,1.0,1.696969696969697,1.5,3.25,4
Cristian Romero,DEF,Spurs,7,True,35,49,90,7,0.75,90.0,2.6250000000000004,3.0,1.7352941176470589,1.25,1.5,2
Cristian Romero,DEF,Spurs,2,False,36,49,90,0,2.25,90.0,3.45,7.0,1.8857142857142857,0.75,0.5,2
Cristian Romero,DEF,Spurs,4,True,37,49,0,0,2.75,90.0,2.9500000000000006,0.0,1.8333333333333333,0.5,1.5,3
Cristian Romero,DEF,Spurs,11,False,38,49,0,0,2.5,67.5,2.95,0.0,1.7837837837837838,2.75,1.25,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,5,True,1,105,37,1,,,,,,,,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,4,False,2,105,90,2,1.0,37.0,3.6,1.0,1.0,2.0,2.0,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,12,True,3,104,4,1,1.5,63.5,5.25,2.0,1.5,1.5,1.5,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,17,False,4,104,22,1,1.3333333333333333,43.666666666666664,3.5666666666666664,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,10,False,5,103,22,1,1.25,38.25,2.875,1.0,1.25,2.5,1.5,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,1,True,6,103,32,1,1.25,34.5,2.475,1.0,1.2,1.0,2.75,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,13,False,9,102,0,0,1.0,20.0,1.325,1.0,1.1666666666666667,0.75,3.5,5
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,8,False,10,102,61,9,0.75,19.0,1.275,0.0,1.0,0.5,1.0,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,15,True,11,102,71,1,2.75,28.75,3.25,9.0,2.0,0.75,2.5,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,18,True,12,102,0,0,2.75,41.0,3.0,1.0,1.8888888888888888,1.25,2.5,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,6,False,13,102,0,0,2.5,33.0,2.425,0.0,1.7,0.25,1.75,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,19,True,14,102,90,2,2.5,33.0,2.425,0.0,1.5454545454545454,0.75,1.5,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,2,False,15,102,90,1,0.75,40.25,1.925,2.0,1.5833333333333333,2.25,1.0,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,9,False,16,102,0,0,0.75,45.0,2.525,1.0,1.5384615384615385,1.0,1.75,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,16,True,17,102,0,0,0.75,45.0,2.525,0.0,1.4285714285714286,1.75,1.0,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,20,False,18,102,0,0,0.75,45.0,2.525,0.0,1.3333333333333333,1.75,1.25,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,True,19,102,0,0,0.25,22.5,0.85,0.0,1.25,2.0,1.5,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,13,True,20,102,0,0,0.0,0.0,0.0,0.0,1.1764705882352942,1.0,1.5,5
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,7,False,20,102,0,0,0.0,0.0,0.0,0.0,1.1111111111111112,2.0,0.5,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,1,False,21,102,0,0,0.0,0.0,0.0,0.0,1.0526315789473684,0.75,2.25,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,7,True,22,102,0,0,0.0,0.0,0.0,0.0,1.0,1.25,0.5,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,11,True,22,102,0,0,0.0,0.0,0.0,0.0,0.9523809523809523,1.0,0.75,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,11,False,23,102,0,0,0.0,0.0,0.0,0.0,0.9090909090909091,1.25,0.75,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,10,True,24,102,0,0,0.0,0.0,0.0,0.0,0.8695652173913043,1.75,2.5,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,12,False,26,102,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,0.75,1.0,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,17,True,27,102,0,0,0.0,0.0,0.0,0.0,0.8,0.75,0.75,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,15,False,29,102,0,0,0.0,0.0,0.0,0.0,0.7692307692307693,1.5,1.0,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,4,True,29,102,0,0,0.0,0.0,0.0,0.0,0.7407407407407407,1.25,1.25,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,8,True,30,102,0,0,0.0,0.0,0.0,0.0,0.7142857142857143,1.25,1.5,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,16,False,31,102,0,0,0.0,0.0,0.0,0.0,0.6896551724137931,2.0,0.75,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,18,False,33,102,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,2.75,1.5,4
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,2,True,34,102,0,0,0.0,0.0,0.0,0.0,0.6451612903225806,0.25,1.75,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,5,False,34,102,0,0,0.0,0.0,0.0,0.0,0.625,2.25,1.75,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,19,False,35,102,0,0,0.0,0.0,0.0,0.0,0.6060606060606061,2.0,2.5,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,20,True,36,102,0,0,0.0,0.0,0.0,0.0,0.5882352941176471,2.0,1.0,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,3,False,37,102,0,0,0.0,0.0,0.0,0.0,0.5714285714285714,1.5,1.5,2
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,6,True,37,102,0,0,0.0,0.0,0.0,0.0,0.5555555555555556,2.0,1.5,3
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,9,True,38,102,0,0,0.0,0.0,0.0,0.0,0.5405405405405406,1.75,2.5,2
Crysencio Summerville,MID,Leeds,20,True,1,45,5,1,,,,,,,,2
Crysencio Summerville,MID,Leeds,17,False,2,45,0,0,1.0,5.0,0.1,1.0,1.0,4.0,1.0,2
Crysencio Summerville,MID,Leeds,6,True,3,45,0,0,0.5,2.5,0.05,0.0,0.5,1.0,1.5,3
Crysencio Summerville,MID,Leeds,5,False,4,45,0,0,0.3333333333333333,1.6666666666666667,0.03333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,3
Crysencio Summerville,MID,Leeds,8,True,5,45,0,0,0.25,1.25,0.025,0.0,0.25,1.25,0.75,2
Crysencio Summerville,MID,Leeds,4,False,6,44,31,1,0.0,0.0,0.0,0.0,0.2,1.25,2.0,3
Crysencio Summerville,MID,Leeds,2,True,9,44,11,1,0.25,7.75,0.2,1.0,0.3333333333333333,1.0,0.75,2
Crysencio Summerville,MID,Leeds,7,False,10,44,28,1,0.5,10.5,0.325,1.0,0.42857142857142855,1.75,1.0,2
Crysencio Summerville,MID,Leeds,1,True,11,44,6,1,0.75,17.5,1.025,1.0,0.5,1.5,2.5,4
Crysencio Summerville,MID,Leeds,10,False,12,44,90,2,1.0,19.0,1.0999999999999999,1.0,0.5555555555555556,2.0,1.75,3
Crysencio Summerville,MID,Leeds,9,True,13,44,26,6,1.25,33.75,1.8499999999999999,2.0,0.7,2.25,1.75,2
Crysencio Summerville,MID,Leeds,12,False,14,44,90,7,2.5,37.5,3.125,6.0,1.1818181818181819,1.0,1.0,4
Crysencio Summerville,MID,Leeds,3,True,15,44,90,13,4.0,53.0,4.125,7.0,1.6666666666666667,2.0,1.0,2
Crysencio Summerville,MID,Leeds,18,False,16,44,90,7,7.0,74.0,6.8999999999999995,13.0,2.5384615384615383,2.0,1.25,4
Crysencio Summerville,MID,Leeds,13,True,17,44,0,0,8.25,74.0,8.575,7.0,2.857142857142857,1.0,1.75,5
Crysencio Summerville,MID,Leeds,15,False,18,44,20,1,6.75,67.5,7.175,0.0,2.6666666666666665,0.25,3.0,4
Crysencio Summerville,MID,Leeds,19,True,19,43,62,4,5.25,50.0,5.5,1.0,2.5625,2.25,0.5,2
Crysencio Summerville,MID,Leeds,2,False,20,43,0,0,3.0,43.0,3.55,4.0,2.6470588235294117,1.25,1.5,2
Crysencio Summerville,MID,Leeds,4,True,21,42,0,0,1.25,20.5,0.925,0.0,2.5,0.75,2.25,3
Crysencio Summerville,MID,Leeds,16,False,22,42,33,1,1.25,20.5,0.925,0.0,2.3684210526315788,0.5,1.25,2
Crysencio Summerville,MID,Leeds,14,False,22,42,82,5,1.25,23.75,1.425,1.0,2.3,1.0,2.0,4
Crysencio Summerville,MID,Leeds,14,True,23,42,90,2,1.5,28.75,1.0,5.0,2.4285714285714284,1.25,2.25,3
Crysencio Summerville,MID,Leeds,8,False,24,42,60,3,2.0,51.25,2.7,2.0,2.409090909090909,1.5,0.5,2
Crysencio Summerville,MID,Leeds,17,True,25,42,29,1,2.75,66.25,2.975,3.0,2.4347826086956523,1.5,0.5,2
Crysencio Summerville,MID,Leeds,6,False,26,42,90,2,2.75,65.25,3.05,1.0,2.375,1.0,0.25,4
Crysencio Summerville,MID,Leeds,5,True,27,42,65,2,2.0,67.25,2.975,2.0,2.36,0.5,1.5,3
Crysencio Summerville,MID,Leeds,20,False,28,42,9,4,2.0,61.0,2.175,2.0,2.3461538461538463,1.0,0.75,2
Crysencio Summerville,MID,Leeds,1,False,29,42,73,2,2.25,48.25,2.825,4.0,2.4074074074074074,0.75,2.75,4
Crysencio Summerville,MID,Leeds,16,True,29,42,16,0,2.5,59.25,3.475,2.0,2.392857142857143,2.75,1.0,2
Crysencio Summerville,MID,Leeds,7,True,30,42,0,0,2.0,40.75,3.25,0.0,2.310344827586207,1.75,0.75,2
Crysencio Summerville,MID,Leeds,12,True,31,42,24,1,1.5,24.5,2.3499999999999996,0.0,2.2333333333333334,1.75,2.5,4
Crysencio Summerville,MID,Leeds,9,False,32,42,90,2,0.75,28.25,2.275,1.0,2.193548387096774,1.75,1.0,2
Crysencio Summerville,MID,Leeds,10,True,33,42,58,1,0.75,32.5,1.65,2.0,2.1875,1.75,1.0,3
Crysencio Summerville,MID,Leeds,3,False,34,42,90,2,1.0,43.0,1.8249999999999997,1.0,2.1515151515151514,1.5,1.25,2
Crysencio Summerville,MID,Leeds,13,False,35,42,25,1,1.5,65.5,3.0,2.0,2.1470588235294117,1.0,3.25,5
Crysencio Summerville,MID,Leeds,15,True,36,42,0,0,1.5,65.75,2.1500000000000004,1.0,2.1142857142857143,1.25,3.25,3
Crysencio Summerville,MID,Leeds,19,False,37,42,28,0,1.0,43.25,1.5250000000000001,0.0,2.0555555555555554,2.0,1.25,3
Crysencio Summerville,MID,Leeds,18,True,38,42,0,0,0.75,35.75,1.5250000000000004,0.0,2.0,2.25,1.5,3
Curtis Jones,MID,Liverpool,9,False,1,50,0,0,,,,,,,,2
Curtis Jones,MID,Liverpool,7,True,2,50,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2
Curtis Jones,MID,Liverpool,14,False,3,49,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,4
Curtis Jones,MID,Liverpool,3,True,4,49,0,0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,2
Curtis Jones,MID,Liverpool,15,True,5,49,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3
Curtis Jones,MID,Liverpool,8,False,6,49,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,2
Curtis Jones,MID,Liverpool,5,True,9,49,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,3
Curtis Jones,MID,Liverpool,1,False,10,49,0,0,0.0,0.0,0.0,0.0,0.0,1.25,2.25,4
Curtis Jones,MID,Liverpool,13,True,11,49,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,5
Curtis Jones,MID,Liverpool,19,True,12,49,33,1,0.0,0.0,0.0,0.0,0.0,0.75,1.5,2
Curtis Jones,MID,Liverpool,16,False,13,49,90,2,0.25,8.25,0.675,1.0,0.1,1.5,0.25,2
Curtis Jones,MID,Liverpool,11,True,14,49,30,1,0.75,30.75,1.675,2.0,0.2727272727272727,2.0,0.75,2
Curtis Jones,MID,Liverpool,18,False,15,49,16,1,1.0,38.25,3.225,1.0,0.3333333333333333,1.5,1.5,4
Curtis Jones,MID,Liverpool,17,True,16,49,0,0,1.25,42.25,3.25,1.0,0.38461538461538464,1.5,0.75,2
Curtis Jones,MID,Liverpool,2,False,17,49,0,0,1.0,34.0,2.575,0.0,0.35714285714285715,1.5,2.25,2
Curtis Jones,MID,Liverpool,10,True,18,49,0,0,0.5,11.5,1.575,0.0,0.3333333333333333,1.0,1.0,3
Curtis Jones,MID,Liverpool,4,False,19,49,7,1,0.25,4.0,0.025,0.0,0.3125,1.25,2.0,3
Curtis Jones,MID,Liverpool,5,False,20,49,0,0,0.25,1.75,0.175,1.0,0.35294117647058826,2.0,2.5,3
Curtis Jones,MID,Liverpool,6,True,21,49,8,0,0.25,1.75,0.175,0.0,0.3333333333333333,0.5,1.0,3
Curtis Jones,MID,Liverpool,20,False,22,49,0,0,0.25,3.75,0.19999999999999998,0.0,0.3157894736842105,1.25,0.5,2
Curtis Jones,MID,Liverpool,8,True,23,49,0,0,0.25,3.75,0.19999999999999998,0.0,0.3,2.0,0.75,2
Curtis Jones,MID,Liverpool,15,False,24,49,0,0,0.0,2.0,0.025,0.0,0.2857142857142857,0.5,0.75,4
Curtis Jones,MID,Liverpool,7,False,25,49,0,0,0.0,2.0,0.025,0.0,0.2727272727272727,1.0,0.75,2
Curtis Jones,MID,Liverpool,20,True,25,49,0,0,0.0,0.0,0.0,0.0,0.2608695652173913,1.25,1.25,2
Curtis Jones,MID,Liverpool,14,True,26,49,5,1,0.0,0.0,0.0,0.0,0.25,1.0,2.25,3
Curtis Jones,MID,Liverpool,3,False,27,49,0,0,0.25,1.25,0.05,1.0,0.28,2.0,1.25,2
Curtis Jones,MID,Liverpool,13,False,29,49,0,0,0.25,1.25,0.05,0.0,0.2692307692307692,0.5,2.0,5
Curtis Jones,MID,Liverpool,6,False,29,49,78,2,0.25,1.25,0.05,0.0,0.25925925925925924,1.25,1.5,4
Curtis Jones,MID,Liverpool,1,True,30,49,59,1,0.75,20.75,0.45,2.0,0.32142857142857145,1.0,3.5,4
Curtis Jones,MID,Liverpool,11,False,31,49,90,5,0.75,34.25,1.1,1.0,0.3448275862068966,3.25,2.0,2
Curtis Jones,MID,Liverpool,16,True,32,49,80,2,2.0,56.75,3.125,5.0,0.5,1.75,0.5,2
Curtis Jones,MID,Liverpool,19,False,33,49,83,2,2.5,76.75,3.7,2.0,0.5483870967741935,0.5,2.0,3
Curtis Jones,MID,Liverpool,18,True,34,49,85,8,2.5,78.0,5.025,2.0,0.59375,3.0,1.75,3
Curtis Jones,MID,Liverpool,9,True,34,49,83,3,4.25,84.5,6.75,8.0,0.8181818181818182,1.0,1.25,2
Curtis Jones,MID,Liverpool,4,True,35,49,81,3,3.75,82.75,5.7749999999999995,3.0,0.8823529411764706,1.0,1.25,3
Curtis Jones,MID,Liverpool,10,False,36,49,83,16,4.0,83.0,5.875,3.0,0.9428571428571428,2.25,2.0,3
Curtis Jones,MID,Liverpool,2,True,37,49,62,2,7.5,83.0,8.350000000000001,16.0,1.3611111111111112,0.75,0.75,2
Curtis Jones,MID,Liverpool,17,False,38,49,56,1,6.0,77.25,6.550000000000001,2.0,1.3783783783783783,3.0,1.25,2
Cédric Alves Soares,DEF,Arsenal,7,False,1,45,0,0,,,,,,,,2
Cédric Alves Soares,DEF,Arsenal,10,True,2,44,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3
Cédric Alves Soares,DEF,Arsenal,3,False,3,44,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2
Cédric Alves Soares,DEF,Arsenal,9,True,4,43,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,2
Cédric Alves Soares,DEF,Arsenal,2,True,5,43,0,0,0.0,0.0,0.0,0.0,0.0,1.75,0.75,2
Cédric Alves Soares,DEF,Arsenal,14,False,6,42,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,4
Cédric Alves Soares,DEF,Arsenal,4,False,8,42,0,0,0.0,0.0,0.0,0.0,0.0,1.75,2.25,3
Cédric Alves Soares,DEF,Arsenal,18,True,9,42,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.75,3
Cédric Alves Soares,DEF,Arsenal,12,True,10,42,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,4
Cédric Alves Soares,DEF,Arsenal,11,False,11,42,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2
Cédric Alves Soares,DEF,Arsenal,17,False,13,42,0,0,0.0,0.0,0.0,0.0,0.0,1.75,0.75,2
Cédric Alves Soares,DEF,Arsenal,16,True,14,42,27,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2
Cédric Alves Soares,DEF,Arsenal,6,False,15,42,0,0,0.25,6.75,0.1,1.0,0.08333333333333333,1.25,1.0,4
Cédric Alves Soares,DEF,Arsenal,20,False,16,42,1,1,0.25,6.75,0.1,0.0,0.07692307692307693,2.5,1.0,2
Cédric Alves Soares,DEF,Arsenal,19,True,17,42,0,0,0.5,7.0,0.1,1.0,0.14285714285714285,1.25,0.75,2
Cédric Alves Soares,DEF,Arsenal,5,False,18,42,0,0,0.5,7.0,0.1,0.0,0.13333333333333333,1.5,2.75,3
Cédric Alves Soares,DEF,Arsenal,15,True,19,42,0,0,0.25,0.25,0.0,0.0,0.125,0.25,2.0,3
Cédric Alves Soares,DEF,Arsenal,18,False,20,42,0,0,0.25,0.25,0.0,0.0,0.11764705882352941,1.75,2.5,4
Cédric Alves Soares,DEF,Arsenal,14,True,21,42,0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.25,2.25,3
Cédric Alves Soares,DEF,Fulham,6,False,22,42,0,0,0.0,0.0,0.0,0.0,0.10526315789473684,0.5,0.5,4
Cédric Alves Soares,DEF,Fulham,16,True,23,42,1,1,0.0,0.0,0.0,0.0,0.1,0.25,1.25,2
Cédric Alves Soares,DEF,Fulham,5,False,24,42,0,0,0.25,0.25,0.025,1.0,0.14285714285714285,0.75,1.75,3
Cédric Alves Soares,DEF,Fulham,20,True,25,42,0,0,0.25,0.25,0.025,0.0,0.13636363636363635,1.25,1.25,2
Cédric Alves Soares,DEF,Fulham,4,False,26,42,7,1,0.25,0.25,0.025,0.0,0.13043478260869565,0.5,1.25,3
Cédric Alves Soares,DEF,Fulham,1,True,27,42,0,0,0.5,2.0,0.15,1.0,0.16666666666666666,1.25,2.25,4
Cédric Alves Soares,DEF,Fulham,3,False,29,42,8,1,0.25,1.75,0.125,0.0,0.16,2.5,1.0,2
